"ID";"INSEE COM";"NOM COM M";"INSEE DEP";"NOM DEP";"INSEE REG";"NOM REG";"XMIN";"YMIN";"XMAX";"YMAX"
29938;76712;"TRINITE DU MONT";76;"SEINE MARITIME";28;"NORMANDIE";522148;6940205;524357;6942190
29939;76714;"TROIS PIERRES";76;"SEINE MARITIME";28;"NORMANDIE";510364;6940407;513917;6944015
29940;76715;"TROUVILLE";76;"SEINE MARITIME";28;"NORMANDIE";524532;6943179;528461;6947690
29941;76716;"TURRETOT";76;"SEINE MARITIME";28;"NORMANDIE";498707;6947621;502254;6950617
29942;76717;"VAL DE LA HAYE";76;"SEINE MARITIME";28;"NORMANDIE";552543;6919980;555621;6925750
29943;76718;"VALLIQUERVILLE";76;"SEINE MARITIME";28;"NORMANDIE";531249;6945883;536917;6950909
29944;76719;"VALMONT";76;"SEINE MARITIME";28;"NORMANDIE";517640;6961263;523268;6964154
29945;76720;"VARENGEVILLE SUR MER";76;"SEINE MARITIME";28;"NORMANDIE";554138;6977934;558289;6981913
29946;76721;"VARNEVILLE BRETTEVILLE";76;"SEINE MARITIME";28;"NORMANDIE";556265;6950496;561483;6954422
29947;76723;"VASSONVILLE";76;"SEINE MARITIME";28;"NORMANDIE";559628;6954401;562670;6957602
29948;76724;"VATIERVILLE";76;"SEINE MARITIME";28;"NORMANDIE";591246;6964784;595661;6968128
29949;76725;"VATTETOT SOUS BEAUMONT";76;"SEINE MARITIME";28;"NORMANDIE";514137;6948768;517289;6952674
29950;76726;"VATTETOT SUR MER";76;"SEINE MARITIME";28;"NORMANDIE";503085;6959838;505568;6963400
29952;76728;"VAUPALIERE";76;"SEINE MARITIME";28;"NORMANDIE";551856;6930946;556859;6935174
29953;76730;"VEAUVILLE LES QUELLES";76;"SEINE MARITIME";28;"NORMANDIE";533644;6961337;536298;6963618
29954;76731;"VENESTANVILLE";76;"SEINE MARITIME";28;"NORMANDIE";547622;6967146;549701;6969233
29955;76732;"BUTOT VENESVILLE";76;"SEINE MARITIME";28;"NORMANDIE";524930;6969938;527487;6972249
29956;76733;"VENTES SAINT REMY";76;"SEINE MARITIME";28;"NORMANDIE";575128;6956390;579137;6959660
29957;76734;"VERGETOT";76;"SEINE MARITIME";28;"NORMANDIE";502541;6947153;504544;6950930
29958;76735;"VEULES LES ROSES";76;"SEINE MARITIME";28;"NORMANDIE";539147;6974595;542558;6977697
29959;76736;"VEULETTES SUR MER";76;"SEINE MARITIME";28;"NORMANDIE";524545;6973211;528168;6975664
29960;76737;"VIBEUF";76;"SEINE MARITIME";28;"NORMANDIE";547634;6954469;551153;6958192
29961;76738;"VIEUX MANOIR";76;"SEINE MARITIME";28;"NORMANDIE";574464;6940648;578584;6944204
29963;76740;"VIEUX RUE";76;"SEINE MARITIME";28;"NORMANDIE";571201;6931590;574107;6936750
29964;76741;"VILLAINVILLE";76;"SEINE MARITIME";28;"NORMANDIE";499388;6953002;501529;6956735
29965;76743;"VILLERS ECALLES";76;"SEINE MARITIME";28;"NORMANDIE";548216;6937167;551264;6941115
29966;76744;"VILLERS SOUS FOUCARMONT";76;"SEINE MARITIME";28;"NORMANDIE";594895;6966841;598172;6972697
29967;76745;"VILLY SUR YERES";76;"SEINE MARITIME";28;"NORMANDIE";586945;6982019;592172;6985493
29968;76746;"VINNEMERVILLE";76;"SEINE MARITIME";28;"NORMANDIE";522618;6969099;525325;6971695
29969;76747;"VIRVILLE";76;"SEINE MARITIME";28;"NORMANDIE";507686;6945672;509733;6947849
29970;76748;"VITTEFLEUR";76;"SEINE MARITIME";28;"NORMANDIE";528212;6968930;531535;6973266
29971;76749;"WANCHY CAPVAL";76;"SEINE MARITIME";28;"NORMANDIE";579648;6971550;586453;6978236
29972;76750;"YAINVILLE";76;"SEINE MARITIME";28;"NORMANDIE";541442;6929558;544094;6932201
29973;76751;"YEBLERON";76;"SEINE MARITIME";28;"NORMANDIE";519803;6948814;524171;6952580
29974;76752;"YERVILLE";76;"SEINE MARITIME";28;"NORMANDIE";545527;6952806;549712;6957102
29976;76754;"YPORT";76;"SEINE MARITIME";28;"NORMANDIE";505199;6961916;507582;6963634
29977;76755;"YPREVILLE BIVILLE";76;"SEINE MARITIME";28;"NORMANDIE";519980;6955172;523268;6961115
29978;76756;"YQUEBEUF";76;"SEINE MARITIME";28;"NORMANDIE";572498;6943761;575767;6946856
29979;76757;"YVECRIQUE";76;"SEINE MARITIME";28;"NORMANDIE";540639;6954290;543096;6958907
29980;76758;"YVETOT";76;"SEINE MARITIME";28;"NORMANDIE";536418;6947018;540983;6950739
29305;76035;"AUMALE";76;"SEINE MARITIME";28;"NORMANDIE";608032;6962247;612528;6966645
29362;76101;"BLANGY SUR BRESLE";76;"SEINE MARITIME";28;"NORMANDIE";598161;6977760;605089;6983481
29487;76233;"ELLECOURT";76;"SEINE MARITIME";28;"NORMANDIE";606504;6966389;610127;6969021
29507;76255;"EU";76;"SEINE MARITIME";28;"NORMANDIE";584397;6991436;590487;6998210
29608;76363;"HODENG AU BOSC";76;"SEINE MARITIME";28;"NORMANDIE";605048;6973424;607905;6977966
29619;76374;"INCHEVILLE";76;"SEINE MARITIME";28;"NORMANDIE";590474;6988590;594314;6992661
29638;76394;"LONGROY";76;"SEINE MARITIME";28;"NORMANDIE";593529;6986250;596748;6989566
29685;76441;"MONCHAUX SORENG";76;"SEINE MARITIME";28;"NORMANDIE";595728;6980258;600038;6987576
29703;76460;"NESLE NORMANDEUSE";76;"SEINE MARITIME";28;"NORMANDIE";601217;6976558;606279;6980989
29748;76507;"PONTS ET MARAIS";76;"SEINE MARITIME";28;"NORMANDIE";587112;6991436;591447;6997413
29937;76711;"TREPORT";76;"SEINE MARITIME";28;"NORMANDIE";581177;6994551;585989;6997568
29962;76739;"VIEUX ROUEN SUR BRESLE";76;"SEINE MARITIME";28;"NORMANDIE";604168;6968164;608813;6974423
29987;77006;"ARBONNE LA FORET";77;"SEINE ET MARNE";11;"ILE DE FRANCE";664273;6809478;670043;6814272
30032;77053;"BRIE COMTE ROBERT";77;"SEINE ET MARNE";11;"ILE DE FRANCE";668409;6840527;674648;6846350
30043;77065;"CELY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";662876;6816504;666692;6819236
30097;77122;"COMBS LA VILLE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";665634;6838119;671981;6842051
30156;77185;"FLEURY EN BIERE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";663053;6813772;668935;6819089
30220;77251;"LIEUSAINT";77;"SEINE ET MARNE";11;"ILE DE FRANCE";664303;6834029;669210;6838927
30293;77326;"NANDY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";664457;6829592;668815;6833136
30295;77328;"NANTEAU SUR ESSONNE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";654969;6800051;659968;6804284
30305;77339;"NOISY SUR ECOLE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";659076;6804720;668549;6811740
30368;77407;"SAINT FARGEAU PONTHIERRY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";662855;6823233;667598;6830483
30373;77412;"SAINT GERMAIN SUR ECOLE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";663119;6817922;664663;6821015
30395;77435;"SAINT SAUVEUR SUR ECOLE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";663764;6820809;667587;6824017
30405;77445;"SAVIGNY LE TEMPLE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";666192;6828883;670394;6834495
30431;77471;"TOUSSON";77;"SEINE ET MARNE";11;"ILE DE FRANCE";657708;6802465;662133;6807832
30069;77093;"CHAPELLE MOUTILS";77;"SEINE ET MARNE";11;"ILE DE FRANCE";725894;6848905;730273;6856803
30231;77262;"LOUAN VILLEGRUIS FONTAINE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";732270;6830368;741206;6838700
30256;77287;"MEILLERAY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";728534;6853347;732587;6857660
30269;77301;"MONTCEAUX LES PROVINS";77;"SEINE ET MARNE";11;"ILE DE FRANCE";730341;6841444;735164;6847208
30272;77304;"MONTENILS";77;"SEINE ET MARNE";11;"ILE DE FRANCE";733947;6857009;736064;6861421
30282;77314;"MONTOLIVET";77;"SEINE ET MARNE";11;"ILE DE FRANCE";728420;6856866;734984;6860482
30384;77424;"SAINT MARTIN DU BOSCHET";77;"SEINE ET MARNE";11;"ILE DE FRANCE";728535;6844933;734543;6851011
30473;77519;"VILLIERS SAINT GEORGES";77;"SEINE ET MARNE";11;"ILE DE FRANCE";726321;6835924;733926;6842710
29982;77001;"ACHERES LA FORET";77;"SEINE ET MARNE";11;"ILE DE FRANCE";665992;6802699;669583;6807985
29983;77002;"AMILLIS";77;"SEINE ET MARNE";11;"ILE DE FRANCE";707840;6844667;712756;6851484
29984;77003;"AMPONVILLE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";663106;6796233;667103;6801621
29985;77004;"ANDREZEL";77;"SEINE ET MARNE";11;"ILE DE FRANCE";682726;6833380;688539;6836359
29986;77005;"ANNET SUR MARNE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";675896;6867000;681124;6871555
29988;77007;"ARGENTIERES";77;"SEINE ET MARNE";11;"ILE DE FRANCE";688858;6838172;691778;6840107
29989;77008;"ARMENTIERES EN BRIE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";698467;6873251;703337;6877284
29990;77009;"ARVILLE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";664332;6785159;669936;6788708
29991;77010;"AUBEPIERRE OZOUER LE REPOS";77;"SEINE ET MARNE";11;"ILE DE FRANCE";688053;6831427;696482;6839432
29992;77011;"AUFFERVILLE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";667657;6785726;673234;6792751
29993;77012;"AUGERS EN BRIE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";723638;6838478;728498;6843106
29994;77013;"AULNOY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";703740;6858880;709281;6863076
29995;77014;"AVON";77;"SEINE ET MARNE";11;"ILE DE FRANCE";678758;6810969;681827;6814002
29996;77015;"BABY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";724734;6808144;726516;6812461
29997;77016;"BAGNEAUX SUR LOING";77;"SEINE ET MARNE";11;"ILE DE FRANCE";676518;6788667;680267;6793619
29998;77018;"BAILLY ROMAINVILLIERS";77;"SEINE ET MARNE";11;"ILE DE FRANCE";684913;6858758;688346;6862255
29999;77019;"BALLOY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";709391;6807261;712719;6813836
30000;77020;"BANNOST VILLEGAGNON";77;"SEINE ET MARNE";11;"ILE DE FRANCE";711264;6838690;717483;6844905
30001;77021;"BARBEY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";701743;6806338;705386;6808159
30002;77022;"BARBIZON";77;"SEINE ET MARNE";11;"ILE DE FRANCE";668687;6814952;672666;6817863
30003;77023;"BARCY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";689313;6877882;693033;6881237
30004;77024;"BASSEVELLE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";717586;6866706;722956;6872134
30005;77025;"BAZOCHES LES BRAY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";711830;6807056;716325;6814657
30006;77026;"BEAUCHERY SAINT MARTIN";77;"SEINE ET MARNE";11;"ILE DE FRANCE";727642;6829971;734575;6836933
30007;77027;"BEAUMONT DU GATINAIS";77;"SEINE ET MARNE";11;"ILE DE FRANCE";658466;6780370;665586;6785041
30008;77029;"BEAUVOIR";77;"SEINE ET MARNE";11;"ILE DE FRANCE";688655;6836783;691729;6839460
30009;77030;"BELLOT";77;"SEINE ET MARNE";11;"ILE DE FRANCE";721188;6857937;726540;6862858
30010;77031;"BERNAY VILBERT";77;"SEINE ET MARNE";11;"ILE DE FRANCE";692350;6839136;698125;6844652
30011;77032;"BETON BAZOCHES";77;"SEINE ET MARNE";11;"ILE DE FRANCE";715910;6842108;720715;6848118
30012;77033;"BEZALLES";77;"SEINE ET MARNE";11;"ILE DE FRANCE";716980;6839291;718257;6842368
30013;77034;"BLANDY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";681836;6826743;688053;6831333
30014;77035;"BLENNES";77;"SEINE ET MARNE";11;"ILE DE FRANCE";698485;6789359;703515;6797446
30015;77036;"BOISDON";77;"SEINE ET MARNE";11;"ILE DE FRANCE";715637;6839510;717392;6843880
30016;77037;"BOIS LE ROI";77;"SEINE ET MARNE";11;"ILE DE FRANCE";675575;6817614;681431;6820966
30017;77038;"BOISSETTES";77;"SEINE ET MARNE";11;"ILE DE FRANCE";670513;6824032;672828;6825777
30018;77039;"BOISSISE LA BERTRAND";77;"SEINE ET MARNE";11;"ILE DE FRANCE";667588;6824037;671819;6827611
30019;77040;"BOISSISE LE ROI";77;"SEINE ET MARNE";11;"ILE DE FRANCE";666680;6821242;669613;6826449
30020;77041;"BOISSY AUX CAILLES";77;"SEINE ET MARNE";11;"ILE DE FRANCE";659686;6798663;664651;6803703
30021;77042;"BOISSY LE CHATEL";77;"SEINE ET MARNE";11;"ILE DE FRANCE";707789;6856769;712457;6859840
30022;77043;"BOITRON";77;"SEINE ET MARNE";11;"ILE DE FRANCE";717593;6865159;720719;6867657
30023;77044;"BOMBON";77;"SEINE ET MARNE";11;"ILE DE FRANCE";688013;6826746;693305;6832910
30024;77045;"BOUGLIGNY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";672227;6785448;677375;6791404
30025;77046;"BOULANCOURT";77;"SEINE ET MARNE";11;"ILE DE FRANCE";656932;6794540;661188;6796912
30026;77047;"BOULEURS";77;"SEINE ET MARNE";11;"ILE DE FRANCE";691172;6862791;695657;6866468
30027;77048;"BOURRON MARLOTTE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";675222;6802174;680041;6805962
30028;77049;"BOUTIGNY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";692405;6866433;697712;6870103
30029;77050;"BRANSLES";77;"SEINE ET MARNE";11;"ILE DE FRANCE";684890;6781055;690094;6785133
30030;77051;"BRAY SUR SEINE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";716950;6811617;719405;6814091
30031;77052;"BREAU";77;"SEINE ET MARNE";11;"ILE DE FRANCE";690440;6827762;691923;6829334
30033;77054;"BROSSE MONTCEAUX";77;"SEINE ET MARNE";11;"ILE DE FRANCE";700278;6800698;703724;6807091
30034;77055;"BROU SUR CHANTEREINE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";672232;6863838;674886;6867189
30035;77056;"BURCY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";663344;6790560;666371;6794608
30036;77057;"BUSSIERES";77;"SEINE ET MARNE";11;"ILE DE FRANCE";715045;6867621;719408;6872317
30037;77058;"BUSSY SAINT GEORGES";77;"SEINE ET MARNE";11;"ILE DE FRANCE";675527;6855290;681721;6861435
30038;77059;"BUSSY SAINT MARTIN";77;"SEINE ET MARNE";11;"ILE DE FRANCE";674890;6859873;677897;6861605
30039;77060;"BUTHIERS";77;"SEINE ET MARNE";11;"ILE DE FRANCE";656792;6796402;663134;6801648
30040;77061;"CANNES ECLUSE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";697297;6804022;701047;6809414
30041;77062;"CARNETIN";77;"SEINE ET MARNE";11;"ILE DE FRANCE";677123;6866273;678854;6868051
30042;77063;"CELLE SUR MORIN";77;"SEINE ET MARNE";11;"ILE DE FRANCE";696471;6852459;698845;6858408
30044;77066;"CERNEUX";77;"SEINE ET MARNE";11;"ILE DE FRANCE";722468;6842164;728054;6849266
30045;77067;"CESSON";77;"SEINE ET MARNE";11;"ILE DE FRANCE";667999;6827302;671410;6832704
30046;77068;"CESSOY EN MONTOIS";77;"SEINE ET MARNE";11;"ILE DE FRANCE";708713;6821869;712076;6824562
30047;77069;"CHAILLY EN BIERE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";668664;6817065;673924;6821291
30048;77070;"CHAILLY EN BRIE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";707497;6850472;712234;6857644
30049;77071;"CHAINTREAUX";77;"SEINE ET MARNE";11;"ILE DE FRANCE";682732;6784536;689849;6791294
30050;77072;"CHALAUTRE LA GRANDE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";730272;6825406;735888;6830388
30051;77073;"CHALAUTRE LA PETITE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";720029;6823254;725285;6827641
30052;77075;"CHALIFERT";77;"SEINE ET MARNE";11;"ILE DE FRANCE";682471;6864600;684351;6867877
30053;77076;"CHALMAISON";77;"SEINE ET MARNE";11;"ILE DE FRANCE";717241;6818912;720719;6823389
30054;77077;"CHAMBRY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";689571;6875007;693748;6880370
30055;77078;"CHAMIGNY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";707707;6873225;712746;6879476
30056;77079;"CHAMPAGNE SUR SEINE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";684299;6809723;687596;6814073
30057;77080;"CHAMPCENEST";77;"SEINE ET MARNE";11;"ILE DE FRANCE";718093;6839050;723020;6843095
30058;77081;"CHAMPDEUIL";77;"SEINE ET MARNE";11;"ILE DE FRANCE";678986;6834402;681452;6837245
30059;77082;"CHAMPEAUX";77;"SEINE ET MARNE";11;"ILE DE FRANCE";683979;6829045;689186;6834683
30060;77083;"CHAMPS SUR MARNE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";668754;6858991;671670;6863031
30061;77084;"CHANGIS SUR MARNE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";699891;6872637;704488;6875355
30062;77085;"CHANTELOUP EN BRIE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";679846;6860827;681990;6863261
30063;77086;"CHAPELLE GAUTHIER";77;"SEINE ET MARNE";11;"ILE DE FRANCE";684403;6822873;693602;6828997
30064;77087;"CHAPELLE IGER";77;"SEINE ET MARNE";11;"ILE DE FRANCE";697791;6837066;701374;6841098
30065;77088;"CHAPELLE LA REINE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";664505;6799704;671599;6803446
30066;77089;"CHAPELLE RABLAIS";77;"SEINE ET MARNE";11;"ILE DE FRANCE";694580;6820602;699532;6825700
30067;77090;"CHAPELLE SAINT SULPICE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";711699;6826934;714548;6830551
30068;77091;"CHAPELLES BOURBON";77;"SEINE ET MARNE";11;"ILE DE FRANCE";686157;6847750;689602;6850980
30070;77094;"CHARMENTRAY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";682420;6870449;684989;6874339
30071;77095;"CHARNY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";679746;6872487;684514;6876917
30072;77096;"CHARTRETTES";77;"SEINE ET MARNE";11;"ILE DE FRANCE";675839;6820154;681175;6823384
30073;77097;"CHARTRONGES";77;"SEINE ET MARNE";11;"ILE DE FRANCE";717767;6848424;721016;6852254
30074;77098;"CHATEAUBLEAU";77;"SEINE ET MARNE";11;"ILE DE FRANCE";706720;6829920;709207;6833149
30075;77099;"CHATEAU LANDON";77;"SEINE ET MARNE";11;"ILE DE FRANCE";673162;6780021;681852;6786441
30076;77100;"CHATELET EN BRIE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";682172;6819759;688511;6824973
30077;77101;"CHATENAY SUR SEINE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";704937;6810818;709417;6815749
30078;77102;"CHATENOY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";670687;6790805;673979;6793939
30079;77103;"CHATILLON LA BORDE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";684568;6824967;689226;6828107
30080;77104;"CHATRES";77;"SEINE ET MARNE";11;"ILE DE FRANCE";684137;6841959;688881;6848394
30081;77106;"CHAUFFRY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";711947;6856276;714811;6859994
30082;77107;"CHAUMES EN BRIE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";684936;6837964;692559;6842795
30083;77108;"CHELLES";77;"SEINE ET MARNE";11;"ILE DE FRANCE";667675;6862413;672981;6867601
30084;77109;"CHENOISE CUCHARMOY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";709077;6829562;717582;6839549
30085;77110;"CHENOU";77;"SEINE ET MARNE";11;"ILE DE FRANCE";671796;6782613;676526;6787386
30086;77111;"CHESSY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";681497;6861615;684726;6865498
30087;77112;"CHEVRAINVILLIERS";77;"SEINE ET MARNE";11;"ILE DE FRANCE";668213;6792509;672850;6795558
30088;77113;"CHEVRU";77;"SEINE ET MARNE";11;"ILE DE FRANCE";711570;6846253;717314;6850757
30089;77114;"CHEVRY COSSIGNY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";673484;6843564;678652;6850032
30090;77115;"CHEVRY EN SEREINE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";694124;6790774;700538;6797144
30091;77116;"CHOISY EN BRIE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";712054;6848657;718497;6854417
30092;77117;"CITRY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";716791;6871623;719261;6875324
30093;77118;"CLAYE SOUILLY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";673270;6869113;679848;6873423
30094;77119;"CLOS FONTAINE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";698925;6832529;702886;6834906
30095;77120;"COCHEREL";77;"SEINE ET MARNE";11;"ILE DE FRANCE";704619;6878222;711094;6881417
30096;77121;"COLLEGIEN";77;"SEINE ET MARNE";11;"ILE DE FRANCE";674937;6856554;677456;6860168
30098;77123;"COMPANS";77;"SEINE ET MARNE";11;"ILE DE FRANCE";672507;6874982;676293;6878630
30099;77124;"CONCHES SUR GONDOIRE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";678678;6861364;680337;6862891
30100;77125;"CONDE SAINTE LIBIAIRE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";686908;6865460;689115;6867503
30101;77126;"CONGIS SUR THEROUANNE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";695505;6876795;700983;6881369
30102;77127;"COUBERT";77;"SEINE ET MARNE";11;"ILE DE FRANCE";676045;6840079;680865;6844019
30103;77128;"COUILLY PONT AUX DAMES";77;"SEINE ET MARNE";11;"ILE DE FRANCE";688288;6862851;691673;6866435
30104;77129;"COULOMBS EN VALOIS";77;"SEINE ET MARNE";11;"ILE DE FRANCE";706341;6882412;712067;6889951
30105;77130;"COULOMMES";77;"SEINE ET MARNE";11;"ILE DE FRANCE";693027;6864441;695985;6866845
30106;77131;"COULOMMIERS";77;"SEINE ET MARNE";11;"ILE DE FRANCE";705100;6854032;708388;6859201
30107;77132;"COUPVRAY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";683506;6862245;686213;6867859
30108;77133;"COURCELLES EN BASSEE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";700809;6810537;706168;6814913
30109;77134;"COURCHAMP";77;"SEINE ET MARNE";11;"ILE DE FRANCE";719389;6835781;723191;6840427
30110;77135;"COURPALAY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";693974;6835782;699401;6840974
30111;77136;"COURQUETAINE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";679538;6840228;683320;6844166
30112;77137;"COURTACON";77;"SEINE ET MARNE";11;"ILE DE FRANCE";719105;6842565;723731;6847659
30113;77138;"COURTOMER";77;"SEINE ET MARNE";11;"ILE DE FRANCE";691261;6838261;693683;6841600
30114;77139;"COURTRY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";669852;6867238;671951;6870007
30115;77140;"COUTENCON";77;"SEINE ET MARNE";11;"ILE DE FRANCE";698072;6817055;701482;6821078
30116;77141;"COUTEVROULT";77;"SEINE ET MARNE";11;"ILE DE FRANCE";687052;6858879;690172;6863905
30117;77142;"CRECY LA CHAPELLE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";690914;6859386;698017;6864682
30118;77143;"CREGY LES MEAUX";77;"SEINE ET MARNE";11;"ILE DE FRANCE";689495;6873394;692053;6876831
30119;77144;"CREVECOEUR EN BRIE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";691538;6848834;695865;6852890
30120;77145;"CRISENOY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";679003;6830883;683775;6835938
30121;77146;"CROISSY BEAUBOURG";77;"SEINE ET MARNE";11;"ILE DE FRANCE";672501;6855622;677195;6859206
30122;77147;"CROIX EN BRIE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";702466;6829025;707709;6836601
30123;77148;"CROUY SUR OURCQ";77;"SEINE ET MARNE";11;"ILE DE FRANCE";703258;6883654;708600;6890902
30124;77150;"CUISY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";682437;6879035;685440;6881102
30125;77151;"DAGNY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";709993;6844295;714114;6848100
30126;77152;"DAMMARIE LES LYS";77;"SEINE ET MARNE";11;"ILE DE FRANCE";669340;6821663;674524;6826102
30127;77153;"DAMMARTIN EN GOELE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";674115;6881088;678781;6885794
30128;77154;"DAMMARTIN SUR TIGEAUX";77;"SEINE ET MARNE";11;"ILE DE FRANCE";690394;6854626;695159;6858390
30129;77155;"DAMPMART";77;"SEINE ET MARNE";11;"ILE DE FRANCE";679800;6864776;683037;6867176
30130;77156;"DARVAULT";77;"SEINE ET MARNE";11;"ILE DE FRANCE";677138;6795251;681611;6799344
30131;77157;"DHUISY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";710094;6879012;713943;6884703
30132;77158;"DIANT";77;"SEINE ET MARNE";11;"ILE DE FRANCE";698615;6796311;702197;6801713
30133;77159;"DONNEMARIE DONTILLY";77;"SEINE ET MARNE";11;"ILE DE FRANCE";706549;6817317;711276;6823001
30134;77161;"DORMELLES";77;"SEINE ET MARNE";11;"ILE DE FRANCE";689428;6798442;694357;6804046
30135;77162;"DOUE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";708750;6860904;715917;6866086
30136;77163;"DOUY LA RAMEE";77;"SEINE ET MARNE";11;"ILE DE FRANCE";689480;6882653;693380;6886634
30137;77164;"ECHOUBOULAINS";77;"SEINE ET MARNE";11;"ILE DE FRANCE";692670;6814982;697502;6822283
30138;77165;"ECRENNES";77;"SEINE ET MARNE";11;"ILE DE FRANCE";687341;6819373;693935;6823980
